Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_sd	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	ln_branch_rates_mean	root_age	speciation_rate
185900	-20251.69	-20316.49	64.80601	0.0205154	0.02386	0.0241021	0.0277741	0.0227081	0.0210765	0.0285796	0.0209831	0.0261468	0.0358684	0.0259422	0.0234417	0.0292619	0.0172863	0.0225598	0.0225332	0.0310927	0.024455	0.0271049	0.0227239	0.0370817	0.0221145	0.0277973	0.0331868	0.0228693	0.0236419	0.0233107	0.0296632	0.0256529	0.0207589	0.0308808	0.0276309	0.0253203	0.0223842	0.0233386	0.0212122	0.0220337	0.0304078	0.02455698	0.1939018	0.171028	0.180035	0.145067	0.192019	0.142296	0.169556	0.01824078	0.264366	0.242501	0.237091	0.256042	-3.706759	28.68801	0.07670292
185950	-20274.6	-20322.11	47.50809	0.0173861	0.0386079	0.0305319	0.0309588	0.0334353	0.0213646	0.0233482	0.018691	0.0308926	0.0313337	0.0245192	0.0233372	0.0417642	0.017567	0.0242008	0.0256835	0.0261628	0.0229138	0.0261338	0.032104	0.0338288	0.0274846	0.0197483	0.0210616	0.0177607	0.0167612	0.0205633	0.0419617	0.0260959	0.0220676	0.0229195	0.0282942	0.0221972	0.0233732	0.0485835	0.0236657	0.0284758	0.0294997	0.02734472	0.2516698	0.156719	0.177578	0.152313	0.182488	0.168117	0.162786	0.02644325	0.271956	0.237919	0.241086	0.24904	-3.599232	29.86178	0.06648077
186000	-20277.04	-20324.21	47.17051	0.0199604	0.0226695	0.0242828	0.0471741	0.034087	0.0347636	0.0314979	0.0299818	0.025199	0.0325839	0.0211335	0.0218859	0.0306592	0.024032	0.0278204	0.0309718	0.0235551	0.0456273	0.0291699	0.028267	0.0391427	0.0358958	0.0316252	0.0306646	0.0291445	0.0259477	0.0301633	0.0438367	0.0272523	0.0196517	0.0395399	0.0401868	0.0208491	0.0357536	0.025197	0.0313757	0.02108	0.020726	0.02802975	0.2274123	0.160021	0.173398	0.152285	0.186007	0.143619	0.18467	0.04325724	0.27062	0.245188	0.240429	0.243762	-3.574489	28.73046	0.08474606
186050	-20261.49	-20315.9	54.4156	0.0214501	0.0208846	0.0216789	0.0402418	0.0336648	0.0283357	0.0232296	0.0185866	0.0255814	0.0284729	0.0277681	0.0278515	0.0261301	0.0255424	0.0275624	0.0249585	0.0202237	0.0210663	0.0248747	0.0272345	0.0370107	0.0372398	0.0209923	0.023478	0.0246787	0.0216097	0.0217953	0.031367	0.0217943	0.023099	0.030524	0.0388872	0.0191894	0.0248687	0.0179544	0.0276278	0.0310308	0.0213573	0.0250316	0.262145	0.159454	0.176871	0.141731	0.204242	0.152217	0.165485	0.04019834	0.273356	0.22546	0.239425	0.261759	-3.687616	29.48231	0.07948128
186100	-20262.71	-20317.56	54.84613	0.0193138	0.020719	0.0216914	0.0290573	0.0242056	0.0223001	0.0244108	0.0214177	0.0250691	0.0258679	0.0266706	0.0152587	0.0239832	0.0227064	0.0260101	0.0194598	0.0201485	0.0194929	0.0221117	0.0321875	0.0349606	0.0341353	0.0155592	0.0280907	0.0172909	0.0247476	0.0202656	0.0257985	0.0255904	0.028836	0.0263782	0.0323304	0.0138535	0.034115	0.0265696	0.0202192	0.0223336	0.0325208	0.02271711	0.1917188	0.166544	0.176445	0.141698	0.192753	0.150665	0.171896	0.002096229	0.273094	0.230364	0.230964	0.265578	-3.784637	29.19893	0.04119809
186150	-20255.98	-20313.36	57.37387	0.0158216	0.023482	0.0277926	0.0309712	0.0281564	0.0196104	0.0234069	0.0182715	0.0254975	0.0304995	0.0307316	0.017842	0.0225147	0.01598	0.0218804	0.0190051	0.0176597	0.0249989	0.0240659	0.0210388	0.0229924	0.0224981	0.0306345	0.0369255	0.0235061	0.0251383	0.0247696	0.0334577	0.0234841	0.0287197	0.0283854	0.0285617	0.0260875	0.0251552	0.0327997	0.0224814	0.0293735	0.0206527	0.02418378	0.1750144	0.163097	0.18124	0.140464	0.205213	0.139761	0.170225	0.009981627	0.262319	0.234661	0.231986	0.271035	-3.722073	31.39853	0.05524161
186200	-20258.49	-20316.8	58.30728	0.0185724	0.0240027	0.0287215	0.0260022	0.0221742	0.0222128	0.0229474	0.0154221	0.0232169	0.0298512	0.0313492	0.0181231	0.0215443	0.0179651	0.020276	0.0195797	0.0174016	0.0235412	0.0248688	0.0187596	0.0263928	0.0273507	0.02283	0.0268288	0.0219429	0.0343758	0.0258878	0.0352566	0.0278433	0.026173	0.025943	0.0274148	0.0178541	0.0276216	0.0208745	0.0194497	0.0278861	0.0300122	0.02329865	0.24424	0.153196	0.188162	0.153425	0.204033	0.14737	0.153814	0.005331193	0.267693	0.249852	0.228936	0.253518	-3.75936	30.39205	0.07699457
186250	-20260.18	-20316.77	56.59022	0.0177227	0.0288071	0.0202632	0.0241269	0.0235063	0.0235286	0.02864	0.0233363	0.0300825	0.0355201	0.0300806	0.0202393	0.029972	0.0199221	0.0232126	0.0197206	0.0286612	0.0245096	0.0254895	0.0191922	0.0366012	0.0234725	0.0204377	0.0239521	0.0253748	0.022913	0.018353	0.0321533	0.0183378	0.0169981	0.0267852	0.0303975	0.0238703	0.0327882	0.0311901	0.0234465	0.0328289	0.0276889	0.02550263	0.2358601	0.161789	0.175761	0.138248	0.193376	0.154949	0.175877	0.0216161	0.260526	0.247574	0.226563	0.265337	-3.668974	30.00671	0.06820255
186300	-20253.27	-20317.96	64.69702	0.0211356	0.026095	0.0254088	0.0261831	0.0259215	0.0237917	0.0265915	0.0231485	0.0253036	0.031694	0.0297758	0.02147	0.0309826	0.0196235	0.0233332	0.0214716	0.02008	0.0285558	0.0359992	0.0225929	0.0308394	0.0289442	0.0299286	0.0259122	0.0246951	0.0230226	0.0235201	0.0376095	0.0181668	0.0224839	0.0208276	0.028768	0.0210139	0.0276981	0.0321671	0.0225393	0.0338547	0.0284678	0.02575847	0.1705842	0.168827	0.16277	0.159125	0.186621	0.149219	0.173438	0.007748198	0.259848	0.251257	0.240691	0.248205	-3.658992	29.10588	0.05960434
186350	-20248.21	-20310.48	62.27332	0.0195598	0.0278349	0.0276843	0.0360711	0.0347256	0.0255825	0.025163	0.0231373	0.0256388	0.0275271	0.0306013	0.0240234	0.0214255	0.0223771	0.0247386	0.0221806	0.0217383	0.0390609	0.039192	0.0230129	0.0259399	0.0300617	0.0299721	0.0222861	0.0228935	0.0269943	0.0223493	0.0302102	0.0275884	0.0286188	0.0357148	0.0261724	0.0291316	0.0291096	0.027269	0.026024	0.0328333	0.020407	0.0277764	0.1665411	0.168712	0.186246	0.140936	0.185675	0.145403	0.173027	0.008531474	0.268362	0.244069	0.223959	0.26361	-3.583568	29.97167	0.07776945
186400	-20249.55	-20314.52	64.97254	0.0238433	0.0296213	0.0350057	0.0317372	0.0320205	0.0240808	0.0298156	0.0249478	0.027673	0.033371	0.0251032	0.0235843	0.0211434	0.0213204	0.0234977	0.0234488	0.0266359	0.0287763	0.0311613	0.0254749	0.0362106	0.0373153	0.0229994	0.0267386	0.0224882	0.0291052	0.0213164	0.0293422	0.0283116	0.0245601	0.03352	0.0361236	0.0241709	0.030956	0.0233689	0.0247206	0.0326907	0.0263975	0.02672108	0.1508522	0.157077	0.188432	0.144608	0.20429	0.149976	0.155617	0.006577661	0.255185	0.236401	0.234148	0.274265	-3.622302	28.12626	0.04823354
186450	-20240.03	-20328.44	88.40707	0.0277912	0.0252496	0.0294322	0.0292189	0.0284885	0.0299596	0.0287744	0.0247039	0.0281645	0.0301571	0.0274933	0.0295594	0.0298661	0.0252833	0.0257648	0.0271296	0.0230529	0.0274566	0.0306636	0.0276132	0.0306256	0.0239428	0.0317157	0.0294526	0.0286859	0.0306937	0.0269003	0.034001	0.026394	0.0279076	0.0297318	0.0252138	0.0249866	0.0296374	0.029458	0.0284769	0.0266265	0.0301284	0.02830368	0.07557172	0.170547	0.174963	0.15462	0.186515	0.150103	0.163252	0.03175913	0.265091	0.237413	0.240141	0.257354	-3.564764	26.77867	0.07304102
186500	-20263.1	-20319.16	56.06417	0.019725	0.0230426	0.0269321	0.0323688	0.0309812	0.0235865	0.0278052	0.028363	0.0286621	0.0332545	0.035706	0.0326613	0.0353581	0.0204049	0.0226144	0.0241196	0.0252892	0.022545	0.0263641	0.0241638	0.0378249	0.0246874	0.025917	0.0196524	0.0187399	0.0214495	0.0249548	0.0358146	0.0184223	0.0245267	0.0312225	0.0295017	0.0301343	0.0184651	0.0237177	0.0249349	0.0377562	0.0202245	0.02682974	0.2252041	0.164332	0.170892	0.137792	0.218088	0.15213	0.156767	0.01843478	0.26643	0.243539	0.228449	0.261582	-3.618244	30.6718	0.06657724
186550	-20256.57	-20322.21	65.63973	0.0187257	0.029615	0.0307184	0.0263983	0.0182867	0.024758	0.021972	0.0231962	0.0244775	0.0308775	0.0256248	0.0247304	0.0272333	0.0214695	0.0240835	0.0207009	0.0184778	0.022238	0.0312667	0.0186234	0.0240691	0.0227661	0.0198106	0.0207535	0.0214524	0.027468	0.0211311	0.0240392	0.03314	0.0241919	0.0340722	0.0268521	0.025428	0.0252131	0.0328627	0.0204475	0.0281653	0.0235907	0.02471157	0.1792635	0.169022	0.186569	0.150471	0.196398	0.137503	0.160037	0.0008646952	0.264377	0.243509	0.224485	0.267629	-3.700484	32.01967	0.05542031
186600	-20253.48	-20318.29	64.81392	0.0187939	0.0207442	0.0231008	0.0260186	0.0198528	0.0214674	0.0285901	0.0193772	0.0254066	0.0300314	0.0303683	0.0219233	0.0272356	0.0179007	0.0204302	0.021718	0.0172231	0.023253	0.0204254	0.0184321	0.0204439	0.0258085	0.0271726	0.0202112	0.0299101	0.0250527	0.0183611	0.0247131	0.0260404	0.0212489	0.025538	0.0236809	0.033008	0.0228167	0.0281592	0.0173811	0.020007	0.0268289	0.02322771	0.1446329	0.175984	0.165557	0.144324	0.198743	0.145515	0.169877	0.01646173	0.265203	0.24215	0.234385	0.258261	-3.762409	31.14674	0.05550266
186650	-20252.51	-20313.83	61.31268	0.0155916	0.0191502	0.0249512	0.0222907	0.0199563	0.0170407	0.0320561	0.0215795	0.0305011	0.0303829	0.0266094	0.020175	0.0291837	0.0205712	0.0248922	0.0209978	0.0160371	0.0207933	0.0224635	0.0186026	0.0217531	0.0209543	0.0303799	0.0237819	0.0160546	0.026603	0.0182068	0.0255343	0.027446	0.0229438	0.0226592	0.0318097	0.0262093	0.021923	0.024721	0.0210416	0.0273633	0.020252	0.02221187	0.1652643	0.181957	0.174254	0.144895	0.193386	0.146694	0.158814	0.0008989769	0.265467	0.23936	0.235929	0.259244	-3.807129	33.02491	0.05105061
186700	-20259.03	-20318.02	58.99463	0.0175621	0.012868	0.0227706	0.0262633	0.0199226	0.0244861	0.0256185	0.0219734	0.0271166	0.0336509	0.0273825	0.0193172	0.0283634	0.0167139	0.0217553	0.0189043	0.014574	0.0233755	0.0252737	0.0189008	0.022548	0.0281879	0.0210299	0.0262099	0.0239087	0.0227447	0.0245763	0.0225247	0.0173354	0.0226852	0.0279155	0.0243725	0.0232784	0.0258376	0.0244564	0.0196872	0.0271893	0.0222591	0.02267873	0.2318054	0.170053	0.166176	0.144796	0.202206	0.151486	0.165283	0.009600861	0.279202	0.225138	0.239495	0.256164	-3.786328	32.92631	0.09026703
186750	-20244.34	-20319.45	75.1137	0.02243	0.0221397	0.0198779	0.027874	0.0266082	0.0240644	0.0237071	0.0171865	0.026769	0.0281486	0.0267277	0.025079	0.0224083	0.0190674	0.0236451	0.020419	0.0201632	0.0258371	0.0294849	0.0208877	0.029084	0.0248524	0.0254392	0.0264969	0.0231411	0.0210766	0.0210417	0.0249984	0.0300845	0.021786	0.0236664	0.0225876	0.0218799	0.0250044	0.029937	0.0257709	0.0290644	0.0235157	0.02411554	0.1422506	0.174218	0.166471	0.14217	0.20129	0.145001	0.17085	0.01600949	0.273017	0.22722	0.229986	0.269778	-3.724899	31.16079	0.05397267
186800	-20240.68	-20329.68	88.99621	0.0233411	0.0235686	0.0254447	0.030194	0.0241418	0.0251454	0.0243804	0.0250306	0.0255906	0.0266197	0.0256572	0.0255821	0.0304743	0.0212563	0.0252308	0.0250819	0.0265911	0.0273914	0.0248164	0.0236028	0.027399	0.0268519	0.0276498	0.0224984	0.023756	0.0225775	0.023077	0.0285129	0.0264824	0.0249206	0.0276032	0.0296138	0.0254961	0.025647	0.0271272	0.0229768	0.0234046	0.0294389	0.02562801	0.09945575	0.156381	0.184665	0.150723	0.193527	0.145598	0.169107	0.03189834	0.272502	0.247578	0.225446	0.254473	-3.664069	29.37109	0.07934638
186850	-20264.74	-20316.74	52.0072	0.0174906	0.0302063	0.0279004	0.0245172	0.028902	0.022408	0.0253344	0.0183015	0.0239267	0.0312619	0.0395381	0.031265	0.0431621	0.0215369	0.019604	0.0204909	0.0252464	0.0254126	0.0278813	0.023774	0.0372483	0.0200963	0.0241704	0.034933	0.0224109	0.0182919	0.0174653	0.024097	0.0326549	0.0271672	0.0251454	0.0367627	0.0274956	0.0302656	0.0253564	0.019791	0.0267115	0.0199672	0.02588701	0.2250115	0.164131	0.175655	0.155751	0.193992	0.14705	0.163422	0.01788855	0.268268	0.23882	0.232825	0.260087	-3.654014	30.97436	0.04977741
186900	-20275.11	-20315.59	40.47892	0.0153696	0.0230937	0.0403346	0.0292644	0.0216627	0.0224002	0.0259019	0.0156209	0.0338175	0.0343744	0.0297843	0.0468453	0.0400952	0.0227667	0.0277908	0.0227472	0.0229843	0.0214112	0.0285454	0.0238894	0.034698	0.021793	0.0277951	0.0587437	0.0295231	0.0265545	0.020377	0.0260978	0.0220661	0.0241062	0.0326671	0.0563893	0.0266424	0.0449374	0.0242304	0.021048	0.0243172	0.0313743	0.02630633	0.3058773	0.167187	0.175881	0.141963	0.188413	0.156786	0.16977	0.007180958	0.261064	0.236194	0.234462	0.26828	-3.637946	28.15482	0.05182323
186950	-20282.56	-20317.4	34.84555	0.0224607	0.0353036	0.0440315	0.0338503	0.0238164	0.0199219	0.0353093	0.0259722	0.031554	0.0337734	0.0275689	0.0368292	0.0345256	0.0242835	0.0257906	0.026038	0.0241712	0.0327437	0.0339224	0.0254035	0.0286576	0.031323	0.0342061	0.0643253	0.0201059	0.00734863	0.0251829	0.0455201	0.0195351	0.0176768	0.0226624	0.0324845	0.0309008	0.0291927	0.0426524	0.015666	0.0260582	0.0176677	0.0278212	0.4008973	0.165815	0.1764	0.137739	0.198667	0.148288	0.17309	0.002652358	0.26761	0.243052	0.22898	0.260358	-3.581957	29.58329	0.06593267
187000	-20261.24	-20309.35	48.11478	0.0160379	0.0338661	0.0345263	0.0353201	0.0313864	0.0256537	0.0275466	0.0266632	0.026592	0.0229961	0.023596	0.0212857	0.0282968	0.0212388	0.0237385	0.0249737	0.0235332	0.0300119	0.0330384	0.0258353	0.035111	0.031005	0.0376159	0.0250979	0.0283188	0.0237549	0.0266184	0.0584743	0.0243133	0.0225906	0.0318603	0.036708	0.0251167	0.024378	0.0321068	0.0248047	0.0156634	0.0287187	0.02577628	0.2003813	0.156342	0.170286	0.152341	0.210989	0.142547	0.167495	0.01800676	0.272917	0.240566	0.223607	0.26291	-3.658301	29.9365	0.08618491
187050	-20256.43	-20314.17	57.7372	0.0227288	0.0334442	0.0393765	0.0308485	0.0242134	0.0254514	0.0299048	0.0299071	0.0286194	0.0277844	0.0329934	0.0279418	0.0253933	0.0232769	0.0274892	0.0217008	0.0259481	0.0358193	0.0318019	0.0259191	0.0284572	0.0314188	0.024683	0.0451024	0.0197352	0.0272788	0.0261614	0.0451457	0.0281081	0.0294268	0.0307929	0.0302572	0.0335441	0.0344564	0.0328342	0.0221316	0.0397647	0.028659	0.02943807	0.1827707	0.175527	0.176097	0.13885	0.186504	0.16232	0.160702	0.01564002	0.264139	0.234612	0.234228	0.26702	-3.525467	26.86475	0.06856739
187100	-20262.17	-20317.85	55.68017	0.018644	0.0203764	0.0429981	0.0304845	0.0329467	0.0242326	0.0362685	0.0257213	0.0355033	0.0341401	0.0269417	0.0229649	0.0249895	0.0206709	0.0246115	0.0272808	0.0259774	0.0260729	0.0262673	0.0237727	0.0424859	0.0288167	0.0344577	0.0267863	0.0239751	0.0189539	0.0238641	0.0328066	0.0314125	0.0253956	0.0284282	0.0323861	0.0252078	0.0353002	0.0297178	0.0265077	0.0217471	0.0356992	0.02904445	0.2110069	0.15666	0.188624	0.146907	0.207729	0.135065	0.165015	0.00549457	0.267374	0.237276	0.227441	0.267909	-3.538928	27.17572	0.05508937
187150	-20253.97	-20316.65	62.67672	0.0228078	0.0304187	0.0359123	0.0329248	0.0296109	0.0282743	0.0262721	0.0270548	0.0275958	0.0290855	0.0265747	0.0232134	0.0229738	0.0198164	0.0238457	0.0234262	0.0230647	0.0272143	0.0295165	0.0247582	0.0267708	0.0388497	0.0259813	0.0301903	0.0436457	0.0279667	0.0237953	0.0273548	0.0267949	0.0227544	0.0321937	0.0332516	0.0239823	0.0332641	0.0331763	0.0261789	0.0245664	0.0267257	0.0279229	0.1555222	0.160303	0.168561	0.155055	0.189339	0.153277	0.173465	0.04367177	0.270506	0.227762	0.242294	0.259438	-3.578308	26.39246	0.08188771
187200	-20258.44	-20324.45	66.00804	0.0228095	0.0290524	0.0273307	0.028264	0.0265421	0.0248684	0.0262958	0.0327629	0.0280246	0.029703	0.0332566	0.0260158	0.0264624	0.022116	0.0244876	0.0205695	0.0229779	0.0323976	0.0302922	0.0238417	0.0389203	0.0355004	0.038402	0.0218529	0.0382566	0.0235358	0.0260619	0.0256316	0.0297463	0.0293541	0.0251572	0.0277356	0.0330016	0.029267	0.0257197	0.0280667	0.0298732	0.0233064	0.02785608	0.1540571	0.173176	0.17803	0.142006	0.178067	0.15725	0.171472	0.003433197	0.268061	0.23756	0.23207	0.262309	-3.580704	28.76408	0.07954262
187250	-20257.41	-20311.52	54.10915	0.0230667	0.0212007	0.0289498	0.0315331	0.0239277	0.0270477	0.0254292	0.0185486	0.0272579	0.0411064	0.0287915	0.0180659	0.0263087	0.0185677	0.0284145	0.022735	0.0200093	0.0321825	0.0315294	0.0257255	0.02939	0.0360657	0.0257843	0.0229635	0.0245687	0.0255172	0.0282414	0.0351546	0.0280385	0.0306525	0.0306215	0.0285493	0.0417996	0.036074	0.0333279	0.0251309	0.0381874	0.02674	0.02679769	0.2172992	0.161765	0.166319	0.142139	0.215947	0.147513	0.166317	0.002677982	0.26532	0.238075	0.23223	0.264375	-3.619439	27.32196	0.09846377
187300	-20261.05	-20320.08	59.03112	0.0228581	0.0275182	0.0261833	0.022526	0.0235179	0.0212402	0.0237437	0.0224346	0.0333751	0.0329178	0.0320718	0.0236891	0.0323123	0.0218955	0.0239319	0.0255501	0.0210329	0.0298649	0.0272258	0.0297007	0.0333309	0.0323065	0.0337354	0.0297767	0.0216986	0.0277606	0.0215436	0.0421499	0.042569	0.0275046	0.024317	0.0289213	0.0243307	0.0357283	0.0284207	0.0261494	0.0272912	0.0268589	0.02682202	0.188129	0.164141	0.188665	0.139028	0.199365	0.142165	0.166636	0.03451429	0.259497	0.251157	0.228533	0.260812	-3.618532	28.50191	0.07861859
187350	-20255.36	-20318.25	62.89053	0.021217	0.0225547	0.0282896	0.0282567	0.0240914	0.0303135	0.0309908	0.0236765	0.0285768	0.0355525	0.0280021	0.0297962	0.0265736	0.0203719	0.0247802	0.0249286	0.0224113	0.0270238	0.023054	0.0267284	0.0317185	0.033799	0.0213468	0.0251896	0.0355646	0.0283654	0.0232077	0.0369894	0.0227625	0.0288358	0.0270798	0.0349568	0.0230025	0.0318725	0.0243619	0.0304329	0.0196211	0.0217392	0.02755441	0.17257	0.163655	0.175045	0.153781	0.19162	0.147193	0.168707	0.01863396	0.271592	0.242902	0.226673	0.258833	-3.591593	29.97588	0.08810565
187400	-20262.32	-20318.95	56.63334	0.0208725	0.0260253	0.027501	0.0256682	0.0260976	0.0292208	0.0307488	0.0249729	0.0277093	0.0353817	0.0323377	0.0286274	0.0261955	0.0213296	0.0260894	0.0265175	0.0280236	0.0251833	0.0360236	0.0211058	0.0248646	0.0372505	0.0348592	0.0240209	0.0347524	0.0308356	0.0258059	0.0318775	0.0383789	0.0281655	0.044661	0.0278095	0.0359624	0.0435774	0.0286531	0.0276123	0.0244284	0.0334394	0.02959731	0.2360083	0.172484	0.19035	0.150194	0.187812	0.144923	0.154237	0.0002474633	0.256236	0.240549	0.231484	0.271731	-3.520072	27.14247	0.07407112
187450	-20257.39	-20318.63	61.24486	0.0198468	0.0307558	0.0272453	0.0369292	0.030516	0.0242728	0.0376931	0.0275012	0.0292342	0.0331625	0.0338705	0.0293686	0.0307188	0.0221012	0.0252925	0.0295469	0.0190997	0.0305621	0.0269152	0.0253287	0.0324545	0.0336162	0.0389905	0.0314927	0.0284814	0.0361016	0.0261541	0.0384393	0.0349112	0.0299459	0.0340997	0.0326948	0.0284665	0.0298385	0.0266133	0.0232555	0.027383	0.0297118	0.03051382	0.1889767	0.164936	0.179875	0.136878	0.194545	0.152872	0.170895	0.005405296	0.260313	0.235899	0.237891	0.265897	-3.489576	28.53938	0.07006686
187500	-20262.15	-20311.27	49.114	0.0240458	0.020315	0.0285956	0.0390043	0.0321111	0.0234789	0.0297036	0.0236885	0.0312625	0.0396741	0.035986	0.0271197	0.0214276	0.0223062	0.0216683	0.0280531	0.0232887	0.0341892	0.0419496	0.030664	0.0328275	0.0433164	0.0252802	0.0246534	0.0308333	0.0221415	0.028282	0.0289681	0.0304968	0.0292939	0.0396418	0.0385835	0.0221411	0.0205583	0.0404609	0.0232274	0.0252888	0.0278784	0.03095889	0.2293575	0.179673	0.170995	0.139562	0.20529	0.147155	0.157325	0.02231788	0.262432	0.231392	0.232691	0.273485	-3.475095	28.34805	0.06011467
187550	-20268.29	-20316.09	47.80626	0.0132035	0.019376	0.0251557	0.0215167	0.0215694	0.0221798	0.0289514	0.0199222	0.0288664	0.0311006	0.0325543	0.0145504	0.0166323	0.0203197	0.025769	0.0282268	0.0308319	0.0367767	0.0424596	0.0292727	0.027105	0.030077	0.0343181	0.032062	0.0290204	0.0158886	0.0214597	0.0359327	0.0165112	0.0280865	0.0296654	0.0361355	0.0212852	0.0282972	0.0285014	0.0217388	0.0194913	0.0289945	0.02573866	0.2729135	0.166118	0.174838	0.146485	0.201899	0.142836	0.167822	0.0003281611	0.269031	0.24348	0.229882	0.257607	-3.659761	30.33256	0.04857904
187600	-20268.78	-20318.52	49.73361	0.0168084	0.0208753	0.0252629	0.0290112	0.024129	0.0202606	0.0263149	0.0237556	0.0303685	0.0424158	0.0372766	0.0163583	0.020165	0.0192012	0.0252251	0.0279937	0.0219855	0.0282331	0.0267983	0.0224761	0.0256346	0.0331437	0.0202599	0.0219958	0.0179371	0.027801	0.0207181	0.0463812	0.0319054	0.027071	0.0194731	0.0312518	0.027524	0.0181734	0.0257469	0.0227047	0.0148738	0.0169336	0.02489579	0.29666	0.174063	0.180285	0.149636	0.19954	0.150809	0.145667	7.781047e-05	0.258361	0.236316	0.238225	0.267098	-3.693057	32.57452	0.06917101
187650	-20252.5	-20313.45	60.95234	0.0228078	0.0248223	0.0317722	0.0237687	0.0236032	0.0219476	0.0298834	0.0213367	0.0280746	0.0314533	0.0287123	0.0185308	0.0209812	0.0235268	0.0230385	0.0234173	0.0193477	0.0251065	0.0259489	0.0190866	0.0333991	0.0260637	0.0243014	0.0350786	0.0311753	0.021772	0.0278816	0.0320086	0.0201472	0.0221101	0.0289626	0.0339789	0.0268612	0.0384241	0.035586	0.0294329	0.0283292	0.0234751	0.02546793	0.1737333	0.16482	0.176015	0.146302	0.205616	0.144518	0.16273	0.003142105	0.264659	0.240443	0.234219	0.260678	-3.670335	27.77486	0.08004507
187700	-20249.41	-20317.38	67.96887	0.0222331	0.0231716	0.0261041	0.0346364	0.0279753	0.0244536	0.0296421	0.0257057	0.025569	0.0270732	0.026807	0.0284425	0.0229271	0.020259	0.0219671	0.0211333	0.0230268	0.0290409	0.0217405	0.022069	0.0313636	0.0280532	0.0280286	0.0193465	0.0201708	0.0188494	0.021771	0.0277104	0.0238213	0.0190412	0.0310967	0.0256301	0.0220639	0.020804	0.0323141	0.0234868	0.0302448	0.0215733	0.02499583	0.1408988	0.174543	0.171063	0.135073	0.208041	0.14673	0.164551	0.0011865	0.272661	0.228049	0.230461	0.26883	-3.689046	30.51394	0.07645555
187750	-20259.7	-20318.72	59.01645	0.0189286	0.0303574	0.0241703	0.0341568	0.0262119	0.026678	0.0275324	0.0303322	0.0243192	0.0352433	0.0325923	0.0166208	0.0272365	0.0181665	0.020909	0.0213438	0.0212667	0.0190363	0.0251226	0.0195471	0.0309854	0.0262853	0.0228085	0.0196489	0.0206666	0.0269676	0.0228677	0.0245968	0.0262204	0.0187775	0.0292841	0.0332179	0.0220944	0.0238924	0.0199913	0.0255638	0.0297501	0.0286588	0.02511053	0.2291548	0.180557	0.167557	0.148935	0.186746	0.161151	0.155054	0.009541115	0.265494	0.23271	0.242132	0.259664	-3.684468	31.84036	0.06929643
187800	-20254.56	-20315.72	61.158	0.0240249	0.0213227	0.0332423	0.0317501	0.0275727	0.0255468	0.0267877	0.0205136	0.0216709	0.0318765	0.0307876	0.024585	0.0172176	0.019777	0.0242076	0.0196426	0.0208323	0.0293679	0.0266969	0.0224129	0.0305194	0.0244805	0.0277734	0.026936	0.0239856	0.029467	0.0205262	0.0222538	0.0324858	0.0190085	0.0327353	0.0303525	0.0339465	0.0285211	0.0282422	0.0266855	0.0293677	0.0297185	0.02511781	0.2150014	0.172977	0.178362	0.148529	0.195128	0.136552	0.168452	0.0003712498	0.263353	0.241144	0.230802	0.264701	-3.684178	29.09055	0.04228875
187850	-20251.98	-20320.34	68.35714	0.0238192	0.028402	0.0307011	0.0334871	0.0277337	0.0248687	0.0326173	0.0229396	0.0265732	0.0291261	0.0287866	0.0193417	0.0261898	0.0206008	0.0262203	0.024024	0.0279373	0.0286995	0.0276031	0.0281504	0.0351712	0.030195	0.0309019	0.0236975	0.0326582	0.0285548	0.0233433	0.026499	0.0250735	0.0274048	0.0258399	0.0267611	0.0359416	0.0275132	0.0302568	0.0237323	0.0248036	0.0304528	0.0261598	0.1246596	0.164995	0.181186	0.14913	0.194804	0.149225	0.160661	0.0215107	0.25253	0.240022	0.238284	0.269163	-3.643531	26.13449	0.04997279
187900	-20252.43	-20310.32	57.89649	0.0202044	0.0208819	0.0253794	0.0318049	0.0283651	0.0237723	0.0292031	0.0205282	0.0274529	0.0286302	0.0254829	0.0201419	0.0260388	0.0184854	0.0233954	0.026285	0.0203283	0.0305558	0.0360502	0.0273417	0.0336197	0.033169	0.0312413	0.0246599	0.0354088	0.0259813	0.0231854	0.0369877	0.025738	0.0194336	0.0300303	0.032635	0.0222462	0.0334047	0.0407535	0.0262895	0.0317561	0.0274007	0.02651385	0.2101689	0.157201	0.168962	0.150639	0.201139	0.155913	0.166146	0.0002380559	0.274797	0.230306	0.244927	0.24997	-3.630088	29.64573	0.07857464
