Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
22100	-20380.36	-20294.04	-86.31871	0.04278753	0.165356	0.146046	0.181826	0.161973	0.176892	0.167906	0.03011281	0.254758	0.241035	0.255661	0.248546	18.0079	0.09500717
22150	-20368.78	-20282.5	-86.28326	0.04278753	0.170519	0.141121	0.171589	0.159927	0.194022	0.162822	0.01811392	0.257469	0.240753	0.261889	0.239889	17.49353	0.1182822
22200	-20375.98	-20289.95	-86.02948	0.04278753	0.151771	0.144415	0.17648	0.169472	0.190098	0.167764	0.005825946	0.252606	0.250213	0.262011	0.23517	17.38531	0.09523705
22250	-20376.11	-20290.41	-85.70344	0.04278753	0.163111	0.166205	0.165584	0.158301	0.182416	0.164382	0.0033359	0.251379	0.240813	0.255764	0.252044	17.84263	0.1258966
22300	-20379.87	-20292	-87.86734	0.04278753	0.157486	0.138826	0.176923	0.164086	0.183436	0.179242	0.01092382	0.255229	0.251347	0.251262	0.242162	17.14396	0.1462716
22350	-20381.41	-20295.32	-86.08672	0.04278753	0.163712	0.162745	0.161729	0.163424	0.181641	0.166749	0.03099781	0.266353	0.252225	0.236686	0.244735	17.88907	0.1225006
22400	-20368.85	-20283.59	-85.26074	0.04278753	0.163635	0.15631	0.156761	0.1584	0.199716	0.165178	0.006265479	0.258056	0.241565	0.253109	0.247271	17.87068	0.09701111
22450	-20372.62	-20285.56	-87.05334	0.04278753	0.164293	0.157786	0.158292	0.147069	0.192221	0.180338	0.01460783	0.270174	0.238676	0.250163	0.240987	17.3325	0.1397991
22500	-20380.01	-20292.51	-87.49314	0.04278753	0.144822	0.153768	0.165478	0.157975	0.209482	0.168475	0.02555636	0.256162	0.233723	0.264931	0.245183	17.80243	0.07606498
22550	-20373.07	-20287.89	-85.18194	0.04278753	0.170349	0.154933	0.167181	0.166806	0.176614	0.164117	3.546339e-05	0.260678	0.22971	0.256644	0.252969	17.21399	0.09246758
22600	-20373.78	-20286.3	-87.48294	0.04278753	0.161705	0.146637	0.159931	0.163539	0.196976	0.171212	0.003762535	0.264684	0.241578	0.251932	0.241806	16.47674	0.0726073
22650	-20372.23	-20285.77	-86.45685	0.04278753	0.158097	0.155568	0.173286	0.171915	0.17749	0.163644	0.0219169	0.255115	0.244673	0.251051	0.249161	17.58719	0.1279161
22700	-20371.7	-20286.78	-84.91836	0.04278753	0.157711	0.145031	0.174862	0.169348	0.188667	0.164381	0.002668233	0.256464	0.245633	0.253625	0.244277	17.71944	0.1010378
22750	-20370.08	-20284.35	-85.72607	0.04278753	0.162581	0.164811	0.1646	0.164748	0.180385	0.162874	0.007045904	0.251701	0.235488	0.258121	0.25469	17.34362	0.09631728
22800	-20370.88	-20285.89	-84.98695	0.04278753	0.172138	0.160604	0.163334	0.167439	0.180332	0.156153	0.005764004	0.255394	0.231547	0.253674	0.259386	18.04467	0.1118516
22850	-20376.62	-20290.88	-85.73846	0.04278753	0.161626	0.14133	0.17004	0.160602	0.196567	0.169836	0.001170059	0.250477	0.232307	0.267968	0.249248	17.2922	0.1101387
22900	-20379.02	-20292.8	-86.21171	0.04278753	0.145528	0.167764	0.164245	0.165493	0.174889	0.182081	0.01443392	0.256541	0.247528	0.24797	0.247961	17.45289	0.1228774
22950	-20383.26	-20297.03	-86.22734	0.04278753	0.150034	0.162697	0.165999	0.178276	0.175838	0.167157	0.004890573	0.257233	0.242107	0.242581	0.25808	16.55655	0.09986448
23000	-20379.93	-20290.55	-89.37579	0.04278753	0.171676	0.153898	0.186145	0.148526	0.184121	0.155633	0.05573061	0.238636	0.248101	0.268289	0.244975	17.03255	0.09508754
23050	-20373.67	-20288.11	-85.55563	0.04278753	0.148717	0.158844	0.170319	0.161266	0.181832	0.179022	0.01249608	0.250552	0.246481	0.25846	0.244507	17.8196	0.1075175
23100	-20378.98	-20291.23	-87.75741	0.04278753	0.158039	0.147574	0.178702	0.158768	0.192196	0.164722	0.01081835	0.250935	0.240869	0.266814	0.241382	17.26343	0.1519006
23150	-20373.77	-20288.1	-85.67158	0.04278753	0.153929	0.158444	0.175261	0.167082	0.183565	0.161719	0.0009233172	0.256365	0.244888	0.252996	0.245751	17.38216	0.1199107
23200	-20377.84	-20290.13	-87.70584	0.04278753	0.169456	0.143509	0.166063	0.160133	0.193332	0.167507	0.04540617	0.263483	0.236341	0.261294	0.238881	17.66081	0.1336188
23250	-20376.74	-20290.75	-85.98695	0.04278753	0.168525	0.153934	0.161244	0.15796	0.196645	0.161692	0.001174559	0.248839	0.239664	0.263001	0.248496	17.20682	0.1205563
23300	-20375.79	-20290.31	-85.47822	0.04278753	0.158093	0.159238	0.164224	0.170729	0.182781	0.164934	0.01093559	0.249262	0.239741	0.245737	0.26526	18.08665	0.08950897
23350	-20372.23	-20284.79	-87.44761	0.04278753	0.157375	0.161122	0.16351	0.161128	0.183213	0.173653	0.02400571	0.258702	0.241736	0.250111	0.249451	17.30838	0.1405709
23400	-20372.52	-20286	-86.51826	0.04278753	0.166348	0.165237	0.164969	0.154994	0.19199	0.156462	0.01577593	0.251454	0.243328	0.257957	0.247262	17.34214	0.1358012
23450	-20375.2	-20290.14	-85.06915	0.04278753	0.160523	0.15673	0.172476	0.160134	0.181968	0.16817	0.01291608	0.247816	0.250416	0.2536	0.248168	18.19657	0.1131278
23500	-20378.2	-20291.83	-86.36308	0.04278753	0.155237	0.158496	0.178221	0.150695	0.18363	0.173721	0.0240351	0.243074	0.247081	0.263021	0.246824	17.60511	0.1132443
23550	-20372.82	-20286.25	-86.57318	0.04278753	0.159013	0.159298	0.156427	0.159172	0.192701	0.173388	0.007555744	0.260983	0.240763	0.25186	0.246395	17.29653	0.1366811
23600	-20381.09	-20294.29	-86.79198	0.04278753	0.156773	0.15021	0.171757	0.161402	0.173362	0.186496	0.01487187	0.250098	0.255882	0.25459	0.23943	17.40533	0.1335654
23650	-20374.33	-20288.28	-86.04803	0.04278753	0.165097	0.149577	0.18366	0.147116	0.191003	0.163547	0.005393937	0.246439	0.247085	0.26334	0.243136	18.027	0.1389741
23700	-20371.33	-20283.21	-88.12034	0.04278753	0.159407	0.150092	0.165714	0.160153	0.198193	0.166441	0.04227775	0.257179	0.233958	0.267568	0.241296	17.06204	0.1009563
23750	-20371.16	-20284.65	-86.50751	0.04278753	0.175586	0.153456	0.156421	0.158065	0.18858	0.167893	0.01615903	0.253382	0.231802	0.265997	0.248819	16.97707	0.09745743
23800	-20380.74	-20295.98	-84.76039	0.04278753	0.157932	0.165928	0.180642	0.153514	0.190406	0.151579	0.009528607	0.258649	0.244381	0.253961	0.243008	18.36885	0.1158734
23850	-20373.03	-20287.38	-85.64812	0.04278753	0.156626	0.154564	0.171653	0.158596	0.183524	0.175038	0.01404552	0.261143	0.254349	0.245415	0.239092	17.96635	0.08564498
23900	-20371.67	-20282.91	-88.76081	0.04278753	0.159709	0.160284	0.16305	0.159073	0.188996	0.168888	0.07712944	0.253735	0.241892	0.258651	0.245722	18.04937	0.1558983
23950	-20375.29	-20289.31	-85.97295	0.04278753	0.183589	0.157932	0.15763	0.152699	0.183426	0.164724	0.000366954	0.25924	0.228986	0.259143	0.252632	16.5369	0.09543817
24000	-20386.89	-20300.75	-86.1339	0.04278753	0.159751	0.159524	0.15644	0.152275	0.20964	0.162371	0.001787121	0.253284	0.235891	0.265313	0.245511	16.62748	0.1211398
24050	-20370.22	-20284.68	-85.53986	0.04278753	0.175483	0.148575	0.160682	0.165669	0.193892	0.155699	0.001107993	0.251606	0.231211	0.26058	0.256603	17.28681	0.09326297
24100	-20378.14	-20290.58	-87.56187	0.04278753	0.169402	0.149969	0.171974	0.166097	0.177597	0.164961	0.03729647	0.24864	0.239318	0.268996	0.243045	17.45877	0.1266923
24150	-20373.72	-20285.37	-88.3487	0.04278753	0.172544	0.141803	0.168088	0.159684	0.195972	0.161908	0.034359	0.257796	0.236519	0.254606	0.251079	16.66857	0.1471123
24200	-20371.88	-20285.33	-86.54974	0.04278753	0.174074	0.148744	0.170657	0.152848	0.183407	0.170269	0.00269037	0.252821	0.247201	0.252897	0.24708	17.44448	0.1343303
24250	-20382	-20291.72	-90.28601	0.04278753	0.169852	0.155747	0.165539	0.166454	0.186983	0.155426	0.08180929	0.258388	0.241843	0.261543	0.238226	17.21619	0.1913249
24300	-20376.08	-20288.48	-87.60498	0.04278753	0.156528	0.157401	0.1809	0.156608	0.188473	0.160091	0.04058597	0.261712	0.246872	0.25242	0.238996	17.39723	0.1304501
24350	-20370.43	-20285.24	-85.18901	0.04278753	0.148842	0.159446	0.167714	0.169802	0.183157	0.171038	0.0003059598	0.259874	0.245347	0.246958	0.247821	17.14347	0.09565343
24400	-20375	-20287.01	-87.9879	0.04278753	0.172499	0.146774	0.178693	0.154169	0.186129	0.161736	0.03109068	0.252265	0.245776	0.265093	0.236865	16.54652	0.1341289
24450	-20373.53	-20286.52	-87.01105	0.04278753	0.156918	0.156316	0.155688	0.155043	0.207605	0.16843	0.02171747	0.259851	0.238537	0.256534	0.245078	16.83576	0.09879576
24500	-20373.84	-20288.48	-85.36437	0.04278753	0.157847	0.151094	0.167891	0.161051	0.186843	0.175274	0.008332974	0.262429	0.241605	0.251403	0.244563	17.75031	0.1136458
24550	-20367.16	-20281.36	-85.80482	0.04278753	0.158578	0.160899	0.16159	0.159163	0.190735	0.169035	0.01248952	0.252442	0.245688	0.256661	0.245209	17.62601	0.1157261
24600	-20370.48	-20284.36	-86.12177	0.04278753	0.156812	0.157057	0.168471	0.160436	0.182362	0.174861	0.02462054	0.263818	0.238994	0.24998	0.247208	17.63033	0.1258096
24650	-20374.05	-20285.99	-88.06669	0.04278753	0.15576	0.151276	0.175935	0.156577	0.19215	0.168302	0.04022422	0.257573	0.245944	0.256149	0.240334	16.71173	0.1406391
24700	-20370.34	-20284.63	-85.70385	0.04278753	0.159706	0.148027	0.167557	0.159903	0.194083	0.170724	0.0002274047	0.262039	0.238841	0.257741	0.241379	16.97435	0.09598522
24750	-20373.33	-20288.5	-84.82381	0.04278753	0.151737	0.15427	0.164805	0.17398	0.197835	0.157372	0.001421061	0.26134	0.232934	0.25222	0.253506	17.80223	0.0941358
24800	-20374.54	-20286.75	-87.79335	0.04278753	0.153192	0.156075	0.158537	0.164216	0.200332	0.167648	0.03642476	0.260026	0.24056	0.251042	0.248373	17.28872	0.1246852
24850	-20377.92	-20291.3	-86.61865	0.04278753	0.15761	0.155102	0.157901	0.155906	0.184414	0.189066	0.004193082	0.255177	0.246831	0.257325	0.240668	17.01379	0.1299945
24900	-20380.53	-20290.69	-89.83822	0.04278753	0.157921	0.157167	0.179463	0.158233	0.194693	0.152522	0.01835207	0.246136	0.244456	0.262931	0.246477	16.8451	0.05812458
24950	-20371.45	-20286.03	-85.418	0.04278753	0.155902	0.156869	0.177535	0.153497	0.188257	0.16794	0.006350778	0.253939	0.249381	0.251565	0.245115	17.93895	0.09114514
25000	-20377.82	-20291.59	-86.22641	0.04278753	0.169487	0.1681	0.153355	0.163	0.188545	0.157513	0.01216637	0.247115	0.241556	0.255001	0.256328	17.10314	0.1043607
25050	-20371.86	-20286.2	-85.65386	0.04278753	0.160517	0.143861	0.161927	0.169822	0.188486	0.175387	0.01020875	0.26525	0.233081	0.251714	0.249955	17.63155	0.0935522
25100	-20372.55	-20286.31	-86.24599	0.04278753	0.166327	0.157128	0.161929	0.162416	0.18589	0.16631	0.02879825	0.255075	0.234189	0.260938	0.249798	18.42979	0.1366729
25150	-20374.77	-20283.7	-91.07111	0.04278753	0.159817	0.161859	0.169936	0.158012	0.181201	0.169176	0.03626366	0.255448	0.252121	0.242359	0.250071	16.88772	0.06164453
25200	-20374.55	-20288.27	-86.28579	0.04278753	0.148748	0.159443	0.160756	0.159229	0.192524	0.179301	0.009300065	0.26333	0.246209	0.251044	0.239417	17.00138	0.09483911
25250	-20371.78	-20286.4	-85.38203	0.04278753	0.15366	0.159993	0.159221	0.163773	0.186538	0.176816	0.01014801	0.264232	0.239635	0.255165	0.240969	17.98057	0.1241273
25300	-20377.49	-20291.91	-85.58308	0.04278753	0.162755	0.147425	0.176634	0.15206	0.201223	0.159903	0.01308044	0.256284	0.239424	0.269987	0.234305	18.3341	0.08653559
25350	-20372.24	-20285.35	-86.89076	0.04278753	0.159055	0.160429	0.16224	0.161377	0.188173	0.168727	0.01200992	0.261369	0.23979	0.245567	0.253274	17.23181	0.07579705
25400	-20372.33	-20285.79	-86.54602	0.04278753	0.156184	0.165835	0.172643	0.14856	0.185706	0.171072	0.002005647	0.257666	0.242131	0.254206	0.245997	17.55371	0.0685978
25450	-20372.97	-20286.57	-86.39715	0.04278753	0.165528	0.158386	0.168952	0.168769	0.173562	0.164803	0.008262009	0.257708	0.242234	0.254188	0.24587	17.07732	0.1180155
25500	-20376.49	-20291.27	-85.22687	0.04278753	0.15814	0.157958	0.160212	0.147075	0.200157	0.176457	0.0004731846	0.25734	0.243206	0.247736	0.251718	18.02766	0.1222479
25550	-20376.4	-20289.04	-87.35847	0.04278753	0.168101	0.158147	0.185756	0.156367	0.171939	0.159689	0.01933187	0.252324	0.247585	0.263218	0.236872	16.76167	0.09037208
25600	-20382.13	-20295.77	-86.36456	0.04278753	0.162564	0.152855	0.167213	0.162146	0.188931	0.166291	0.01849291	0.259863	0.241546	0.251744	0.246846	17.43989	0.1317866
25650	-20373.53	-20287.04	-86.49681	0.04278753	0.146672	0.145569	0.167276	0.163727	0.202086	0.174669	0.006963323	0.268966	0.239696	0.247679	0.243659	16.75009	0.1120276
25700	-20378.91	-20289.08	-89.82782	0.04278753	0.162729	0.15042	0.167716	0.15887	0.199136	0.16113	0.005270229	0.248141	0.239055	0.261536	0.251268	16.7115	0.1729108
25750	-20370.38	-20284.67	-85.70895	0.04278753	0.163203	0.153933	0.165543	0.170604	0.178738	0.167979	0.005349606	0.264878	0.243903	0.246147	0.245072	17.55677	0.09009384
25800	-20383.41	-20294.62	-88.79379	0.04278753	0.167295	0.152024	0.156112	0.166392	0.185558	0.172619	0.01014809	0.258179	0.24182	0.246489	0.253511	18.39542	0.0506715
25850	-20368.36	-20282.81	-85.54625	0.04278753	0.167983	0.16152	0.157356	0.165528	0.178094	0.169519	0.0007599949	0.255598	0.235167	0.250743	0.258492	17.51934	0.1195923
25900	-20375.17	-20287.9	-87.26811	0.04278753	0.165689	0.154678	0.15513	0.158272	0.196482	0.169749	0.02035771	0.265457	0.240046	0.250047	0.24445	17.73045	0.07846768
25950	-20371.94	-20286.47	-85.46616	0.04278753	0.153516	0.152851	0.172144	0.162402	0.186174	0.172913	0.005997474	0.266505	0.244282	0.245998	0.243214	17.47424	0.08982015
26000	-20374.43	-20286.41	-88.02541	0.04278753	0.159373	0.160222	0.155834	0.162029	0.190318	0.172225	0.005785922	0.252662	0.240881	0.249794	0.256664	17.80918	0.1636211
26050	-20376.96	-20291.32	-85.64555	0.04278753	0.150032	0.160725	0.163261	0.171454	0.172888	0.181641	0.005492589	0.252141	0.255079	0.242925	0.249854	17.30089	0.09390278
26100	-20374.37	-20284.54	-89.83311	0.04278753	0.155548	0.164322	0.161796	0.170047	0.178355	0.169932	0.08299821	0.264704	0.235282	0.248854	0.25116	17.41748	0.1253722
26150	-20371.4	-20284.99	-86.40706	0.04278753	0.150645	0.158946	0.162229	0.165169	0.185063	0.177947	0.02318343	0.270222	0.247769	0.249142	0.232867	17.42686	0.09758142
26200	-20372.41	-20285.58	-86.82112	0.04278753	0.159165	0.140421	0.181904	0.151056	0.195753	0.171699	0.01597271	0.258014	0.23459	0.273297	0.234099	17.14746	0.08663737
26250	-20375.61	-20289.83	-85.78002	0.04278753	0.173592	0.161698	0.167346	0.156472	0.170045	0.170847	0.003075505	0.258932	0.238318	0.24754	0.25521	17.31158	0.1194481
26300	-20371.16	-20285.24	-85.91946	0.04278753	0.1569	0.157025	0.174921	0.154633	0.177404	0.179118	0.007400171	0.252879	0.248257	0.246052	0.252812	17.17434	0.09474002
26350	-20371.02	-20284.57	-86.45091	0.04278753	0.16998	0.167344	0.168303	0.154294	0.182778	0.157302	0.02083803	0.249283	0.243938	0.264853	0.241925	17.42501	0.09622863
26400	-20379.54	-20293.59	-85.94195	0.04278753	0.165545	0.146831	0.172161	0.163422	0.177962	0.174079	0.02229678	0.251124	0.237324	0.26306	0.248493	17.88798	0.1286112
26450	-20368.5	-20282.84	-85.65806	0.04278753	0.171047	0.158348	0.157024	0.157556	0.185511	0.170514	0.006615868	0.254807	0.240085	0.255163	0.249945	17.23739	0.1084273
26500	-20377.73	-20291.64	-86.09223	0.04278753	0.155682	0.162795	0.159829	0.169273	0.175952	0.17647	0.002088591	0.252708	0.246979	0.248997	0.251316	17.46995	0.1272123
26550	-20373.54	-20286.23	-87.30363	0.04278753	0.159403	0.15711	0.155083	0.155361	0.178287	0.194756	0.02195405	0.255358	0.250299	0.247347	0.246997	17.42619	0.1567503
26600	-20373.23	-20286.55	-86.67401	0.04278753	0.162647	0.166247	0.162213	0.149499	0.192116	0.167279	0.01237928	0.250785	0.245172	0.257979	0.246063	17.28426	0.1284917
26650	-20372.74	-20286.07	-86.6722	0.04278753	0.163083	0.153977	0.165645	0.152471	0.19425	0.170574	0.02889717	0.267018	0.237466	0.252991	0.242525	17.95589	0.09034199
26700	-20373.16	-20287.72	-85.44814	0.04278753	0.155385	0.167918	0.15717	0.156077	0.195318	0.168132	0.007003534	0.251365	0.238643	0.255452	0.25454	17.87852	0.08824528
26750	-20376.89	-20290.22	-86.67287	0.04278753	0.157862	0.145763	0.161742	0.166444	0.193321	0.174868	0.02036784	0.268433	0.241127	0.249061	0.241378	17.90041	0.1460497
26800	-20375.54	-20286.9	-88.64276	0.04278753	0.155669	0.156182	0.162381	0.172404	0.181459	0.171904	0.000656289	0.265462	0.227508	0.25866	0.24837	17.32562	0.1744125
26850	-20374.06	-20285.72	-88.33563	0.04278753	0.157611	0.157614	0.164847	0.16679	0.188232	0.164907	0.03520901	0.258038	0.236912	0.265278	0.239772	17.37053	0.07811912
26900	-20382.99	-20294.12	-88.86935	0.04278753	0.167715	0.148178	0.163532	0.166152	0.169858	0.184566	0.05118418	0.245249	0.254251	0.254744	0.245755	16.6579	0.1348559
26950	-20378.19	-20287.77	-90.41634	0.04278753	0.172953	0.15252	0.157542	0.158729	0.189409	0.168847	0.09206083	0.259931	0.238327	0.255724	0.246018	17.28621	0.163973
27000	-20376.22	-20290.9	-85.32744	0.04278753	0.147578	0.151716	0.181823	0.146566	0.196831	0.175486	0.005708418	0.253677	0.255358	0.256258	0.234707	17.84332	0.09612359
27050	-20375.04	-20286.84	-88.19769	0.04278753	0.158374	0.155961	0.166738	0.147414	0.201951	0.169562	0.003635559	0.254785	0.231031	0.270144	0.24404	17.17422	0.05820443
27100	-20378.59	-20290.66	-87.9225	0.04278753	0.164989	0.152168	0.155261	0.179587	0.17436	0.173635	0.03488339	0.259933	0.233894	0.249656	0.256517	17.09169	0.1535962
27150	-20375.37	-20287.12	-88.25726	0.04278753	0.153106	0.157445	0.177381	0.158328	0.184419	0.169322	0.05134527	0.247291	0.249949	0.262822	0.239939	17.4758	0.1048639
27200	-20380.12	-20291.92	-88.19896	0.04278753	0.156215	0.162369	0.175601	0.159823	0.180614	0.165378	0.05433914	0.256657	0.254194	0.248043	0.241106	17.61198	0.1165732
27250	-20367.44	-20281.03	-86.41079	0.04278753	0.157792	0.160451	0.168098	0.154234	0.194759	0.164667	0.0228947	0.25754	0.239475	0.259972	0.243014	17.45886	0.1102165
27300	-20376.42	-20289.52	-86.89416	0.04278753	0.167627	0.149796	0.173407	0.145823	0.18759	0.175758	0.0294767	0.260433	0.240991	0.263117	0.235458	17.66503	0.132313
27350	-20377.43	-20289.25	-88.17819	0.04278753	0.165416	0.161483	0.16538	0.155914	0.19187	0.159937	0.04141999	0.250744	0.243842	0.263727	0.241687	17.42527	0.1363093
27400	-20377.76	-20292.09	-85.67088	0.04278753	0.160897	0.144729	0.166348	0.162945	0.192749	0.172332	0.01533269	0.262064	0.234898	0.259741	0.243296	19.18984	0.1402829
27450	-20377.14	-20286.6	-90.5431	0.04278753	0.160909	0.163851	0.158092	0.167915	0.171938	0.177295	0.05236965	0.254235	0.250675	0.250417	0.244673	17.28519	0.07525928
27500	-20373.96	-20287.19	-86.7715	0.04278753	0.15044	0.160534	0.166401	0.160835	0.180413	0.181377	0.03569158	0.257743	0.243508	0.258959	0.239789	18.22431	0.1237829
27550	-20375.21	-20289.71	-85.50123	0.04278753	0.161648	0.146973	0.16102	0.149548	0.204493	0.176318	0.002599656	0.260187	0.233169	0.256387	0.250257	17.24717	0.1197449
27600	-20374.4	-20286.33	-88.07208	0.04278753	0.160005	0.151441	0.169209	0.1686	0.19357	0.157175	0.02219743	0.250933	0.239044	0.25693	0.253093	16.86821	0.1484726
27650	-20375.51	-20287.28	-88.22959	0.04278753	0.159653	0.146259	0.174225	0.157115	0.182487	0.180261	0.03948991	0.264726	0.24753	0.255175	0.23257	16.91441	0.1476752
27700	-20378.94	-20293.62	-85.31202	0.04278753	0.150745	0.159829	0.171779	0.158843	0.182038	0.176766	0.006219054	0.261032	0.249389	0.250472	0.239107	17.76125	0.09329585
27750	-20376.96	-20290.34	-86.62271	0.04278753	0.168504	0.155984	0.167157	0.162884	0.178705	0.166766	0.001976673	0.243458	0.249615	0.248989	0.257938	16.3025	0.1009432
27800	-20377.34	-20290.82	-86.52168	0.04278753	0.159875	0.159966	0.164029	0.170502	0.18192	0.163708	0.01087212	0.254041	0.235313	0.254708	0.255939	17.75394	0.07274849
27850	-20387.09	-20297.26	-89.82497	0.04278753	0.157262	0.147716	0.16903	0.177327	0.182233	0.166432	0.06593817	0.271907	0.233026	0.259445	0.235622	17.47862	0.1705126
27900	-20373.86	-20288.14	-85.71514	0.04278753	0.161823	0.140978	0.1793	0.154721	0.190157	0.173021	0.004202106	0.252474	0.239389	0.260144	0.247993	17.73305	0.07868203
27950	-20375.44	-20287.18	-88.25728	0.04278753	0.160078	0.150758	0.157507	0.158917	0.20489	0.167849	0.05161495	0.261843	0.237544	0.257058	0.243555	17.38256	0.1529001
28000	-20373.35	-20288.01	-85.33849	0.04278753	0.163078	0.15731	0.17172	0.161142	0.179351	0.1674	0.00290038	0.252751	0.241346	0.250856	0.255046	17.80773	0.09026044
28050	-20381.28	-20294.64	-86.64416	0.04278753	0.163129	0.157323	0.160682	0.170215	0.175021	0.173631	0.02492646	0.267916	0.231641	0.245544	0.254899	17.44264	0.09944611
28100	-20375.94	-20287.77	-88.16364	0.04278753	0.152984	0.150848	0.173131	0.16662	0.183733	0.172683	0.03632356	0.255586	0.234015	0.25752	0.252878	17.73677	0.1529805
28150	-20378.72	-20292.23	-86.49416	0.04278753	0.161111	0.162058	0.180592	0.151737	0.17168	0.17282	0.008618521	0.250586	0.242188	0.264319	0.242907	16.77839	0.08622306
28200	-20370.88	-20286.02	-84.85853	0.04278753	0.166884	0.156472	0.158663	0.16387	0.185913	0.168198	0.008311795	0.260527	0.242289	0.252914	0.244271	18.19168	0.09356663
28250	-20372.53	-20282.44	-90.08794	0.04278753	0.167944	0.157002	0.161078	0.162665	0.183542	0.167769	0.06969805	0.245762	0.246957	0.256921	0.25036	16.71974	0.1694691
28300	-20380.84	-20292.53	-88.30526	0.04278753	0.167689	0.170364	0.160946	0.160649	0.182869	0.157483	0.04906139	0.248812	0.245971	0.256084	0.249132	17.48144	0.1332031
28350	-20369.72	-20282.38	-87.33889	0.04278753	0.164135	0.148914	0.160749	0.159764	0.196331	0.170108	0.001791537	0.26155	0.237569	0.247602	0.253278	16.67123	0.1445381
28400	-20377.37	-20289.02	-88.35225	0.04278753	0.163131	0.160986	0.158697	0.15734	0.183159	0.176686	0.04452658	0.249137	0.24933	0.259134	0.2424	17.3519	0.1514085
28450	-20373.39	-20288.6	-84.7896	0.04278753	0.157799	0.161294	0.154664	0.157348	0.196043	0.172852	0.0001193513	0.264293	0.235899	0.249493	0.250315	17.5944	0.08497291
28500	-20380.14	-20291.6	-88.54075	0.04278753	0.160039	0.172234	0.152144	0.166548	0.183419	0.165616	0.06003971	0.261144	0.246227	0.2389	0.253729	18.04959	0.0962326
28550	-20382.58	-20296.2	-86.37865	0.04278753	0.164761	0.158479	0.165706	0.170982	0.175057	0.165014	0.01654413	0.271362	0.244695	0.246228	0.237714	17.91261	0.08310393
28600	-20377.67	-20291.35	-86.31648	0.04278753	0.166887	0.139338	0.166471	0.16354	0.194799	0.168965	0.007699184	0.262582	0.248967	0.262925	0.225526	17.25647	0.1328361
28650	-20374.58	-20288.19	-86.38836	0.04278753	0.160107	0.163373	0.175872	0.156046	0.175574	0.169027	0.009399035	0.245461	0.25356	0.256396	0.244583	17.85662	0.0735846
28700	-20376.3	-20290.02	-86.27538	0.04278753	0.172234	0.140352	0.17672	0.151034	0.177028	0.182631	0.004985673	0.254974	0.250455	0.25895	0.235621	17.27967	0.07702697
28750	-20372.9	-20286.69	-86.21773	0.04278753	0.163488	0.155677	0.16012	0.158427	0.200591	0.161697	0.0142975	0.268477	0.23632	0.253041	0.242162	17.18794	0.0948034
28800	-20382.68	-20290.77	-91.9125	0.04278753	0.155107	0.166801	0.172422	0.160694	0.183442	0.161534	0.1009666	0.242255	0.252513	0.255057	0.250175	17.53716	0.1147706
28850	-20378.19	-20291.37	-86.82448	0.04278753	0.170609	0.15331	0.176247	0.156123	0.180583	0.163128	0.02673889	0.247378	0.23844	0.260747	0.253435	17.53804	0.1435546
28900	-20372.06	-20284.84	-87.22123	0.04278753	0.172178	0.155402	0.15469	0.157369	0.185789	0.174571	0.02196344	0.260522	0.238997	0.251582	0.248899	16.97737	0.1251234
28950	-20377.4	-20289.07	-88.33367	0.04278753	0.166752	0.15292	0.16287	0.149036	0.19378	0.174642	0.03647611	0.254167	0.251481	0.257607	0.236745	17.08718	0.1542377
29000	-20379.21	-20292.98	-86.23407	0.04278753	0.15116	0.158878	0.158653	0.154915	0.192715	0.183679	0.006899739	0.259823	0.244853	0.247343	0.24798	17.1028	0.09527725
29050	-20373.34	-20285.64	-87.70305	0.04278753	0.171385	0.150395	0.170891	0.155694	0.185938	0.165696	0.03330312	0.258698	0.236441	0.269713	0.235148	17.14197	0.09723644
29100	-20376.62	-20290.26	-86.3663	0.04278753	0.158845	0.167076	0.160499	0.164298	0.177044	0.172239	0.02200731	0.257373	0.245055	0.249173	0.2484	17.40916	0.1173651
29150	-20378.3	-20289.22	-89.08396	0.04278753	0.163643	0.162014	0.166818	0.161453	0.176221	0.169851	0.07208087	0.255891	0.240704	0.246394	0.257011	17.62734	0.1521496
29200	-20369.01	-20282.63	-86.38002	0.04278753	0.156853	0.151697	0.163994	0.156603	0.195969	0.174885	0.004437339	0.259634	0.239272	0.258831	0.242263	17.6757	0.1366709
29250	-20368.07	-20281.78	-86.28801	0.04278753	0.161916	0.161669	0.172684	0.152782	0.17899	0.171959	0.008662474	0.247964	0.246323	0.258854	0.246859	16.91075	0.107839
29300	-20374.23	-20286.03	-88.19919	0.04278753	0.166902	0.165513	0.16487	0.156859	0.177989	0.167867	0.02070561	0.25518	0.238226	0.251129	0.255465	17.11333	0.07191182
29350	-20376.36	-20290.27	-86.09442	0.04278753	0.1464	0.157078	0.159792	0.170206	0.198901	0.167624	0.007817493	0.26358	0.233765	0.247077	0.255578	16.57794	0.1156408
29400	-20381.44	-20294.82	-86.6234	0.04278753	0.179323	0.149356	0.15537	0.163444	0.181031	0.171476	0.03199927	0.261617	0.23838	0.254306	0.245697	17.49959	0.1241158
