Iteration	Posterior	Likelihood	Prior	branch_rates	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	root_age	speciation_rate
137700	-20363.9	-20272.79	-91.11024	0.09734747	0.165521	0.172036	0.164004	0.168954	0.153219	0.176267	0.035175	0.256256	0.253204	0.241746	0.248794	7.557642	0.1992227
137750	-20361.28	-20267.39	-93.88498	0.09734747	0.177312	0.177482	0.161431	0.171375	0.154898	0.157502	0.101106	0.246704	0.255375	0.237106	0.260815	7.320579	0.2293125
137800	-20362.51	-20270.19	-92.32124	0.09734747	0.173423	0.163218	0.156007	0.169974	0.165267	0.172111	0.03034046	0.25763	0.233627	0.253254	0.255489	7.718842	0.3093908
137850	-20361.13	-20269.88	-91.24048	0.09734747	0.170452	0.160672	0.169858	0.171106	0.154187	0.173724	0.03542196	0.240841	0.257256	0.24971	0.252193	7.677209	0.2138563
137900	-20364.7	-20272.84	-91.85808	0.09734747	0.189488	0.165434	0.155013	0.167185	0.167931	0.154949	0.00975735	0.251457	0.240702	0.249768	0.258073	7.173265	0.1689568
137950	-20355.56	-20264.15	-91.41081	0.09734747	0.185011	0.160675	0.155706	0.157817	0.175082	0.165708	0.03261432	0.253032	0.239435	0.256129	0.251403	7.420861	0.2087936
138000	-20363.55	-20272.35	-91.19979	0.09734747	0.174486	0.173388	0.157503	0.165362	0.154264	0.174997	0.02779765	0.24304	0.256241	0.238983	0.261736	7.695518	0.2341325
138050	-20365.66	-20273.67	-91.99778	0.09734747	0.178955	0.162074	0.143351	0.174029	0.166629	0.174961	0.03005365	0.268926	0.23593	0.245268	0.249877	7.60453	0.1783589
138100	-20362.07	-20269.69	-92.38133	0.09734747	0.175474	0.156195	0.176005	0.159919	0.162156	0.170251	0.0251267	0.254933	0.247696	0.245579	0.251793	7.226621	0.2851807
138150	-20359.98	-20268.48	-91.50057	0.09734747	0.174818	0.164596	0.15852	0.15487	0.168074	0.179122	0.01555158	0.260372	0.24025	0.246623	0.252755	7.455786	0.2700793
138200	-20358.23	-20266.76	-91.46743	0.09734747	0.18034	0.168834	0.162706	0.162614	0.162086	0.163421	0.02978989	0.241362	0.245045	0.252843	0.260749	7.460632	0.2111546
138250	-20364.62	-20272.08	-92.54643	0.09734747	0.17727	0.172432	0.160721	0.168892	0.143408	0.177277	0.02003961	0.242035	0.254751	0.23781	0.265403	7.02649	0.3119328
138300	-20360.03	-20268.73	-91.29891	0.09734747	0.179594	0.156934	0.165974	0.171986	0.165339	0.160173	0.02138374	0.254075	0.240303	0.250223	0.255399	7.616225	0.1778625
138350	-20368.76	-20278.28	-90.47906	0.09734747	0.172673	0.167733	0.185981	0.166606	0.144342	0.162665	0.0104829	0.238449	0.255864	0.247941	0.257745	7.604807	0.2085028
138400	-20359.98	-20267.98	-92.00536	0.09734747	0.17937	0.167646	0.155717	0.175106	0.155268	0.166892	0.04016696	0.246104	0.243769	0.242732	0.267395	7.313623	0.2478191
138450	-20358.42	-20266.08	-92.33921	0.09734747	0.163017	0.171576	0.15649	0.171666	0.163361	0.173889	0.03050048	0.249334	0.25185	0.246367	0.25245	7.367173	0.2800116
138500	-20359.9	-20267.76	-92.14289	0.09734747	0.17719	0.167217	0.165216	0.154201	0.167297	0.168879	0.01448845	0.249072	0.252108	0.256243	0.242576	7.319251	0.1612909
138550	-20363.3	-20271.96	-91.34583	0.09734747	0.17642	0.178963	0.16465	0.165161	0.153149	0.161657	0.007493462	0.243179	0.239697	0.254659	0.262465	7.428038	0.1757488
138600	-20362.49	-20271.39	-91.09519	0.09734747	0.170492	0.157631	0.162025	0.158785	0.17612	0.174948	0.02696621	0.257803	0.244635	0.257617	0.239945	7.748051	0.2320141
138650	-20361.97	-20268.66	-93.30999	0.09734747	0.178727	0.174429	0.154753	0.1572	0.162745	0.172146	0.06482788	0.249812	0.253411	0.243753	0.253024	7.514683	0.3127644
138700	-20359.01	-20267.64	-91.36355	0.09734747	0.168307	0.178566	0.170251	0.149838	0.154993	0.178045	0.04279557	0.236362	0.259372	0.251853	0.252413	7.753721	0.2223324
138750	-20359.22	-20266.75	-92.47351	0.09734747	0.180638	0.167057	0.152349	0.16935	0.157901	0.172705	0.06132288	0.253438	0.235299	0.250386	0.260878	7.753099	0.3130891
138800	-20370.74	-20279.29	-91.45463	0.09734747	0.149336	0.161931	0.175377	0.167184	0.169378	0.176794	0.03156593	0.255322	0.23957	0.265783	0.239325	7.539832	0.2120437
138850	-20364.15	-20272.81	-91.33935	0.09734747	0.181049	0.160983	0.164262	0.14834	0.16012	0.185245	0.01328258	0.250756	0.248449	0.250905	0.24989	7.829726	0.2859825
138900	-20359.99	-20268.97	-91.02153	0.09734747	0.176128	0.160859	0.161899	0.16502	0.157777	0.178316	0.01757184	0.24137	0.245182	0.259054	0.254394	7.713597	0.1777996
138950	-20358.47	-20267.45	-91.01592	0.09734747	0.162271	0.159765	0.160346	0.164938	0.165174	0.187506	0.00833396	0.264416	0.244882	0.246168	0.244534	7.422352	0.1909819
139000	-20363.08	-20268.43	-94.65186	0.09734747	0.188455	0.148828	0.165515	0.161599	0.168229	0.167374	0.1152765	0.246097	0.242927	0.262094	0.248882	7.433645	0.2103843
139050	-20359.65	-20268.67	-90.97836	0.09734747	0.175478	0.157795	0.152099	0.174894	0.162442	0.177294	0.01447239	0.25559	0.238124	0.244034	0.262253	7.396207	0.182497
139100	-20360.45	-20267.87	-92.57408	0.09734747	0.179396	0.162985	0.165945	0.160861	0.153694	0.177119	0.00356505	0.252389	0.245612	0.253165	0.248834	7.426984	0.3290662
139150	-20361.18	-20268.95	-92.23116	0.09734747	0.176842	0.150866	0.156519	0.161642	0.167174	0.186957	0.05727762	0.243824	0.262878	0.245551	0.247747	7.38737	0.2153962
139200	-20362.51	-20270.66	-91.8431	0.09734747	0.164086	0.170535	0.16635	0.165164	0.156673	0.177192	0.01304117	0.239615	0.25705	0.250406	0.252929	7.248934	0.1675062
139250	-20356.41	-20264.76	-91.6511	0.09734747	0.170829	0.152444	0.154569	0.170966	0.161863	0.189328	0.01966939	0.25416	0.245797	0.246581	0.253462	7.352049	0.1937411
139300	-20361.97	-20268.69	-93.2788	0.09734747	0.176352	0.153403	0.155703	0.170973	0.174711	0.168858	0.05031466	0.244752	0.238169	0.263193	0.253885	7.242663	0.1815657
139350	-20371.7	-20278.14	-93.56546	0.09734747	0.164933	0.15134	0.170778	0.153507	0.166614	0.192829	0.03751038	0.25581	0.250005	0.252197	0.241988	7.554643	0.1334359
139400	-20364.35	-20272.46	-91.88865	0.09734747	0.173638	0.152053	0.169968	0.170255	0.166363	0.167723	0.02574077	0.243511	0.251642	0.244826	0.260021	7.305594	0.2746176
139450	-20362.15	-20270.52	-91.62886	0.09734747	0.182971	0.158823	0.147293	0.160005	0.166797	0.184112	0.03036583	0.247674	0.244209	0.259054	0.249063	7.342405	0.2142737
139500	-20363.53	-20271.59	-91.94318	0.09734747	0.174889	0.182862	0.155226	0.170514	0.15528	0.161229	0.05071281	0.248921	0.259079	0.239628	0.252372	7.651143	0.2117062
139550	-20358.57	-20266.61	-91.9528	0.09734747	0.170386	0.157538	0.160491	0.17079	0.155923	0.184873	0.06365369	0.251664	0.257221	0.234246	0.256869	7.656427	0.2599154
139600	-20357.55	-20266.28	-91.27873	0.09734747	0.182955	0.161702	0.165411	0.166308	0.159855	0.163769	0.004463669	0.247039	0.244442	0.248349	0.26017	7.215511	0.1789498
139650	-20360.41	-20266.09	-94.31917	0.09734747	0.169824	0.163179	0.16624	0.168261	0.153487	0.17901	0.1028742	0.252021	0.243183	0.247917	0.256879	7.33335	0.3006421
139700	-20360.05	-20269.39	-90.66302	0.09734747	0.184736	0.168182	0.161102	0.163009	0.147596	0.175375	0.002415766	0.234964	0.254803	0.253151	0.257082	7.655112	0.2405174
139750	-20362.59	-20272.8	-89.7911	0.09734747	0.164967	0.170167	0.179336	0.144452	0.168507	0.172571	0.000747148	0.247871	0.259076	0.2503	0.242754	7.795503	0.2217644
139800	-20361.6	-20270.43	-91.17369	0.09734747	0.173258	0.160214	0.16509	0.172873	0.157272	0.171293	0.03749414	0.250446	0.234223	0.255372	0.259959	7.698623	0.2347132
139850	-20359.55	-20269.23	-90.31819	0.09734747	0.187253	0.15982	0.153832	0.157256	0.165774	0.176066	0.005261836	0.238982	0.252331	0.257758	0.250929	7.909253	0.1595561
139900	-20363.42	-20270.9	-92.52399	0.09734747	0.185996	0.154614	0.155206	0.151181	0.166064	0.186939	0.06985625	0.250904	0.241949	0.24969	0.257457	7.625058	0.2441978
139950	-20363.27	-20269.69	-93.57804	0.09734747	0.177353	0.175854	0.1584	0.156452	0.164763	0.167178	0.08698637	0.238337	0.258981	0.247844	0.254838	7.40928	0.301952
140000	-20359.99	-20267.45	-92.54326	0.09734747	0.17198	0.166852	0.16811	0.157291	0.172928	0.162839	0.06522046	0.238978	0.251091	0.249222	0.260709	7.356516	0.2417653
140050	-20373.6	-20279.1	-94.50039	0.09734747	0.172887	0.152348	0.173363	0.157533	0.172502	0.171367	0.0004637284	0.236023	0.248119	0.267256	0.248603	7.262525	0.1020725
140100	-20364.34	-20273.12	-91.2174	0.09734747	0.187465	0.152964	0.16892	0.169338	0.160759	0.160554	0.01180752	0.243891	0.246136	0.253139	0.256834	7.385436	0.264226
140150	-20357.57	-20266.45	-91.1154	0.09734747	0.183218	0.160773	0.158793	0.161664	0.16511	0.170442	0.009099731	0.246786	0.242453	0.247448	0.263313	7.53325	0.2656052
140200	-20360.41	-20268.02	-92.39091	0.09734747	0.16671	0.158333	0.175106	0.150032	0.173223	0.176595	0.01391072	0.259589	0.247464	0.24918	0.243767	7.178989	0.1579838
140250	-20357.14	-20265.74	-91.40454	0.09734747	0.167972	0.169667	0.159684	0.165087	0.161102	0.176488	0.04192932	0.244498	0.245343	0.251995	0.258163	7.599164	0.2317472
140300	-20361.06	-20269.82	-91.24587	0.09734747	0.180035	0.150892	0.154409	0.162442	0.171042	0.181179	0.001951719	0.246561	0.244902	0.259717	0.24882	7.396957	0.1561085
140350	-20363.1	-20272.17	-90.93761	0.09734747	0.183563	0.162173	0.150348	0.175918	0.154014	0.173984	0.006174614	0.25262	0.238081	0.260137	0.249162	7.632662	0.2789622
140400	-20361.48	-20270.22	-91.25864	0.09734747	0.171552	0.169294	0.160704	0.153079	0.166583	0.178788	0.03063281	0.237959	0.258514	0.257727	0.2458	7.512254	0.2473519
140450	-20359.64	-20269.3	-90.34653	0.09734747	0.170264	0.16008	0.169379	0.152478	0.162675	0.185124	0.01325024	0.255789	0.248106	0.251372	0.244733	7.690366	0.2628913
140500	-20363.7	-20268.75	-94.94744	0.09734747	0.190012	0.149075	0.15082	0.173596	0.170024	0.166473	0.1000009	0.256121	0.236961	0.258519	0.2484	7.364553	0.3672922
140550	-20363.75	-20268.71	-95.04248	0.09734747	0.17291	0.166245	0.161919	0.161681	0.159225	0.17802	0.09479879	0.241159	0.252484	0.240631	0.265726	7.25859	0.1749066
140600	-20359.06	-20267.82	-91.24541	0.09734747	0.165792	0.177153	0.167196	0.159754	0.163977	0.16613	0.0202385	0.239699	0.263272	0.24405	0.252979	7.35923	0.249935
140650	-20361.56	-20270.76	-90.79843	0.09734747	0.171455	0.169083	0.157837	0.165368	0.166456	0.169801	0.001327348	0.264751	0.24345	0.241631	0.250168	7.430309	0.2631294
140700	-20363.51	-20272.57	-90.93733	0.09734747	0.161971	0.160706	0.159656	0.183898	0.149316	0.184453	0.01499087	0.260179	0.257405	0.238963	0.243453	7.419155	0.2166589
140750	-20360.85	-20268	-92.85309	0.09734747	0.16055	0.169425	0.153681	0.168527	0.165736	0.182081	0.04339605	0.253252	0.246746	0.237949	0.262053	7.227794	0.1778422
140800	-20366.52	-20273.42	-93.09434	0.09734747	0.171237	0.164719	0.175994	0.16127	0.157681	0.169099	0.0292609	0.242978	0.24615	0.25513	0.255742	7.44744	0.3162343
140850	-20364.64	-20270.45	-94.18812	0.09734747	0.175675	0.165281	0.154766	0.152728	0.167303	0.184248	0.1074721	0.246982	0.245759	0.247635	0.259624	7.469169	0.3033478
140900	-20359.26	-20266.89	-92.37193	0.09734747	0.182918	0.169117	0.154496	0.163384	0.156474	0.173611	0.01424864	0.244925	0.245735	0.252228	0.257111	7.027477	0.2865876
140950	-20366.22	-20271.23	-94.99364	0.09734747	0.167505	0.164977	0.15208	0.167759	0.166009	0.18167	0.1161234	0.256863	0.240002	0.245446	0.257689	7.157454	0.2503578
141000	-20365.66	-20272.89	-92.76933	0.09734747	0.185932	0.165687	0.170392	0.161711	0.158866	0.157412	0.07858175	0.236141	0.253946	0.259955	0.249958	7.521533	0.2113157
141050	-20371.67	-20280.85	-90.82562	0.09734747	0.17744	0.160404	0.167039	0.151503	0.185323	0.158292	0.02995911	0.256199	0.245381	0.252086	0.246334	7.822785	0.23797
141100	-20360.13	-20269.26	-90.87359	0.09734747	0.180561	0.162295	0.156169	0.165848	0.175582	0.159544	0.02363593	0.249162	0.240185	0.260512	0.250141	7.556533	0.243326
141150	-20365.3	-20273.82	-91.47149	0.09734747	0.176934	0.159145	0.14322	0.188619	0.166561	0.165522	0.01378342	0.249387	0.243643	0.241306	0.265665	7.142351	0.2352127
141200	-20356.41	-20265.81	-90.60288	0.09734747	0.163369	0.174083	0.161723	0.167064	0.169392	0.16437	0.004435795	0.251112	0.244737	0.246196	0.257955	7.451954	0.2187411
141250	-20369.43	-20275.35	-94.08185	0.09734747	0.164415	0.152771	0.159383	0.173649	0.178953	0.170829	0.0614385	0.255777	0.245781	0.251095	0.247347	6.966164	0.1797472
141300	-20364.5	-20270.87	-93.63391	0.09734747	0.175375	0.163974	0.174952	0.153587	0.15169	0.180421	0.02710895	0.238692	0.249796	0.249981	0.261531	7.385429	0.3376658
141350	-20356.45	-20266.23	-90.22049	0.09734747	0.175229	0.155241	0.160483	0.166901	0.162779	0.179366	0.007151176	0.257852	0.248121	0.246162	0.247865	7.60457	0.2474472
141400	-20363.94	-20272.16	-91.7788	0.09734747	0.167605	0.152504	0.149715	0.170041	0.184885	0.175252	0.01606338	0.26775	0.236636	0.241506	0.254109	7.435595	0.1604546
141450	-20365.2	-20269.31	-95.88563	0.09734747	0.176287	0.171134	0.143246	0.175326	0.16426	0.169747	0.04919903	0.242242	0.241409	0.251794	0.264555	7.340902	0.4129252
141500	-20361.48	-20271.77	-89.71499	0.09734747	0.189049	0.167891	0.159339	0.15488	0.162957	0.165885	0.002889013	0.253558	0.236525	0.254419	0.255498	7.69159	0.1919495
141550	-20359.63	-20268.16	-91.46941	0.09734747	0.16866	0.180505	0.16484	0.160903	0.146409	0.178683	0.001761098	0.242405	0.263133	0.240916	0.253546	7.405233	0.2662999
141600	-20364.53	-20272.19	-92.33965	0.09734747	0.18017	0.147231	0.16583	0.173038	0.15981	0.173921	0.03324686	0.257184	0.236689	0.256205	0.249922	7.161422	0.2348001
141650	-20361.73	-20269.48	-92.25464	0.09734747	0.174721	0.161203	0.161521	0.160333	0.159658	0.182563	0.05115445	0.24979	0.254917	0.247077	0.248215	7.611374	0.1780922
141700	-20360.12	-20268.35	-91.77566	0.09734747	0.177059	0.158341	0.157615	0.169136	0.173119	0.164731	0.01668249	0.250386	0.245531	0.252628	0.251455	7.194514	0.2445681
141750	-20365.77	-20273.84	-91.92904	0.09734747	0.152044	0.163683	0.159792	0.165727	0.171492	0.187262	0.0097981	0.265208	0.250939	0.246209	0.237644	7.289741	0.161445
141800	-20363.29	-20271.08	-92.20937	0.09734747	0.181907	0.153673	0.163746	0.172083	0.156971	0.17162	0.01305263	0.252171	0.255697	0.242122	0.250011	7.122423	0.1615871
141850	-20361.14	-20269.19	-91.95489	0.09734747	0.185422	0.157181	0.165668	0.165489	0.150149	0.176091	0.02020049	0.247474	0.246281	0.247208	0.259037	7.523256	0.1635094
141900	-20358.26	-20267.3	-90.95922	0.09734747	0.168581	0.177065	0.152911	0.16793	0.154137	0.179376	0.01901645	0.239847	0.25491	0.249996	0.255247	7.412212	0.2452985
141950	-20356.71	-20265.58	-91.12477	0.09734747	0.173926	0.169722	0.162328	0.16335	0.156241	0.174433	0.007425904	0.259299	0.25636	0.238001	0.246339	7.390197	0.2611383
142000	-20356.69	-20265.16	-91.53312	0.09734747	0.179676	0.156272	0.168401	0.148088	0.172697	0.174866	0.007614266	0.252341	0.245128	0.257546	0.244985	7.390935	0.2743273
142050	-20360.22	-20267.63	-92.59487	0.09734747	0.171132	0.157601	0.157291	0.168006	0.171954	0.174017	0.06687327	0.247578	0.247149	0.254821	0.250452	7.531024	0.2012821
142100	-20365.41	-20275.12	-90.29526	0.09734747	0.183509	0.160801	0.162983	0.167982	0.152936	0.17179	0.009953253	0.252759	0.24231	0.25061	0.254321	7.60979	0.265005
142150	-20369.59	-20278.8	-90.79109	0.09734747	0.185253	0.16482	0.164327	0.149133	0.156242	0.180226	0.009025874	0.233299	0.254177	0.253768	0.258756	7.401685	0.2418006
142200	-20362.81	-20272.26	-90.54848	0.09734747	0.166821	0.177806	0.152326	0.172199	0.157231	0.173616	0.01089122	0.243336	0.247662	0.246627	0.262374	7.536607	0.2506274
142250	-20367.03	-20277.02	-90.00373	0.09734747	0.191875	0.152219	0.157335	0.16837	0.148652	0.181548	0.01199892	0.251974	0.249856	0.238834	0.259336	7.899843	0.1877874
142300	-20369.01	-20277.7	-91.30679	0.09734747	0.17546	0.148666	0.163199	0.181058	0.166854	0.164763	0.002029885	0.252839	0.225564	0.26114	0.260457	7.131923	0.1752022
142350	-20365.54	-20272.87	-92.67228	0.09734747	0.175737	0.166432	0.154957	0.14295	0.162677	0.197246	0.0514516	0.240968	0.260779	0.24339	0.254863	7.313551	0.1921048
142400	-20363.25	-20273.11	-90.13961	0.09734747	0.184042	0.180928	0.158919	0.146341	0.158249	0.17152	0.01089611	0.243652	0.253097	0.256516	0.246735	7.954854	0.2440189
142450	-20357.25	-20265.46	-91.79121	0.09734747	0.167564	0.158895	0.158052	0.167792	0.167964	0.179733	0.002400342	0.25653	0.2442	0.246878	0.252392	7.188811	0.2763179
142500	-20361.86	-20268.01	-93.84409	0.09734747	0.166746	0.156688	0.153101	0.17391	0.17371	0.175845	0.09203843	0.27107	0.236544	0.243555	0.24883	7.359456	0.2529309
142550	-20359.21	-20266.49	-92.72235	0.09734747	0.184487	0.162982	0.17156	0.166613	0.15359	0.160768	0.06228762	0.242144	0.236408	0.259799	0.261649	7.430282	0.2746201
142600	-20365.93	-20272.64	-93.29004	0.09734747	0.189702	0.172506	0.153177	0.159684	0.14811	0.176821	0.04010888	0.245622	0.257598	0.242219	0.25456	7.063003	0.3126402
142650	-20364.32	-20272.91	-91.40996	0.09734747	0.162516	0.16197	0.17346	0.160364	0.164754	0.176937	0.03768965	0.245968	0.250228	0.249106	0.254699	7.726389	0.2273445
142700	-20369.83	-20277.01	-92.81979	0.09734747	0.178654	0.163714	0.149743	0.165142	0.151285	0.191463	0.07683646	0.257588	0.244629	0.244291	0.253493	7.637068	0.2649552
142750	-20362.36	-20270.1	-92.26399	0.09734747	0.175449	0.149149	0.155339	0.174539	0.163295	0.182228	0.0004466894	0.266671	0.240986	0.244205	0.248138	7.251219	0.1434668
142800	-20370.15	-20277.93	-92.22889	0.09734747	0.159307	0.148493	0.167833	0.180466	0.170343	0.173558	0.06829245	0.268462	0.239126	0.236867	0.255545	7.841123	0.284157
142850	-20360.66	-20269.69	-90.9634	0.09734747	0.173359	0.170262	0.157369	0.175077	0.162725	0.161208	0.007097983	0.249179	0.236831	0.248933	0.265057	7.351567	0.2652251
142900	-20364.45	-20273.06	-91.3814	0.09734747	0.183857	0.156683	0.158384	0.164573	0.170625	0.165879	0.01959856	0.24504	0.243417	0.262782	0.248762	7.79206	0.157408
142950	-20371.77	-20281.3	-90.47623	0.09734747	0.166856	0.166435	0.167746	0.163937	0.153611	0.181415	0.01678324	0.253064	0.255813	0.248007	0.243116	7.819599	0.209096
143000	-20361.53	-20267.76	-93.77125	0.09734747	0.17254	0.163405	0.16018	0.151606	0.164649	0.187621	0.03764535	0.258408	0.252095	0.247179	0.242318	7.135445	0.3456503
143050	-20357.52	-20266.54	-90.97394	0.09734747	0.171146	0.183015	0.161654	0.155042	0.1544	0.174743	0.00315766	0.245048	0.250171	0.239641	0.26514	7.236153	0.2061186
143100	-20360.35	-20268.01	-92.33358	0.09734747	0.189194	0.161555	0.1634	0.161293	0.157938	0.16662	0.02111955	0.241111	0.249167	0.255194	0.254529	7.756127	0.3165065
143150	-20362.75	-20269.69	-93.06674	0.09734747	0.179004	0.173973	0.157973	0.170084	0.152279	0.166687	0.03594229	0.253264	0.233481	0.251651	0.261605	7.529176	0.35128
143200	-20359.61	-20267.99	-91.61958	0.09734747	0.185651	0.15315	0.156287	0.162553	0.16063	0.181728	0.02622266	0.248252	0.245382	0.251112	0.255253	7.538287	0.1748532
143250	-20366.91	-20275.02	-91.89498	0.09734747	0.171225	0.156687	0.16845	0.17114	0.164798	0.1677	0.03357914	0.255736	0.245689	0.24641	0.252165	7.313137	0.2381128
143300	-20366.86	-20274.24	-92.62029	0.09734747	0.164224	0.179739	0.167024	0.143326	0.166617	0.179069	0.04681953	0.251904	0.257167	0.247841	0.243087	7.212563	0.2672317
143350	-20370.4	-20278.34	-92.06683	0.09734747	0.191752	0.159129	0.170125	0.144636	0.163016	0.171343	0.02098965	0.243328	0.255577	0.257896	0.243199	7.895344	0.321322
143400	-20361.3	-20270.69	-90.61065	0.09734747	0.17266	0.155799	0.15128	0.162299	0.165851	0.19211	0.005295369	0.255324	0.254024	0.241202	0.24945	7.640666	0.2029684
143450	-20359.03	-20268.15	-90.87991	0.09734747	0.174251	0.163746	0.157559	0.171542	0.157548	0.175354	0.008258318	0.249507	0.247196	0.245672	0.257624	7.443065	0.2116898
143500	-20358.94	-20267.37	-91.57347	0.09734747	0.167544	0.170546	0.160479	0.170399	0.151112	0.179921	0.01430235	0.249196	0.252086	0.243384	0.255333	7.181196	0.2252114
143550	-20363.86	-20271.68	-92.17386	0.09734747	0.179625	0.170497	0.154793	0.165242	0.159024	0.170819	0.05189175	0.246374	0.241934	0.241672	0.27002	7.485159	0.2456924
143600	-20361.16	-20269.33	-91.82257	0.09734747	0.180166	0.172452	0.154095	0.149904	0.169517	0.173866	0.0172705	0.249882	0.237384	0.256176	0.256558	7.208219	0.2805028
143650	-20360.34	-20267.76	-92.57959	0.09734747	0.182583	0.162297	0.150592	0.167009	0.15803	0.179489	0.01897088	0.249709	0.24771	0.241948	0.260633	7.651136	0.3263388
143700	-20364.72	-20273.76	-90.96059	0.09734747	0.172928	0.182722	0.158099	0.16122	0.155294	0.169737	0.005052562	0.242479	0.255549	0.239741	0.262231	7.597197	0.2021192
143750	-20363.22	-20269.2	-94.02762	0.09734747	0.175856	0.163519	0.154183	0.171425	0.169622	0.165395	0.07746767	0.247568	0.250943	0.253882	0.247607	7.173744	0.3241843
143800	-20366.06	-20274.93	-91.12848	0.09734747	0.171992	0.150415	0.156489	0.174152	0.160711	0.186241	0.001083768	0.261578	0.254826	0.233855	0.249741	7.390049	0.1793429
143850	-20358.25	-20266.12	-92.13643	0.09734747	0.182456	0.157323	0.15884	0.159715	0.162381	0.179285	0.05107948	0.25373	0.243403	0.253323	0.249544	7.310169	0.2323384
143900	-20370.62	-20279.68	-90.94717	0.09734747	0.175048	0.167276	0.153449	0.172473	0.159286	0.172467	0.01307914	0.240448	0.250647	0.249392	0.259514	7.582646	0.2533537
143950	-20359.25	-20268.27	-90.97344	0.09734747	0.186191	0.160735	0.159871	0.148707	0.162819	0.181678	0.007040335	0.240978	0.250084	0.257826	0.251112	7.30626	0.2437165
144000	-20361.3	-20269.79	-91.5117	0.09734747	0.184534	0.138419	0.158023	0.173411	0.170463	0.17515	0.02101222	0.257652	0.241992	0.253173	0.247183	7.476149	0.2770674
144050	-20363.68	-20272.62	-91.05509	0.09734747	0.172048	0.161568	0.157611	0.169586	0.142461	0.196726	0.02320257	0.258616	0.258766	0.227988	0.25463	7.64529	0.246808
144100	-20361.16	-20268.7	-92.45647	0.09734747	0.17903	0.158038	0.159147	0.153325	0.182334	0.168126	0.06574429	0.255436	0.242907	0.256379	0.245278	7.360366	0.2315319
144150	-20356.22	-20264.14	-92.081	0.09734747	0.172948	0.159979	0.164734	0.166772	0.158911	0.176657	0.02269874	0.259108	0.246605	0.25332	0.240967	7.344496	0.1641735
144200	-20360.73	-20269.51	-91.21262	0.09734747	0.166589	0.170912	0.159104	0.169165	0.15852	0.175709	0.02529808	0.245279	0.255176	0.243051	0.256494	7.544978	0.2532857
144250	-20363.45	-20270.34	-93.11307	0.09734747	0.168998	0.166016	0.160429	0.161671	0.160001	0.182884	0.04178494	0.250421	0.25199	0.247639	0.24995	7.076956	0.1731647
144300	-20362.12	-20271.01	-91.11444	0.09734747	0.166484	0.166746	0.156174	0.170257	0.156605	0.183734	0.01615352	0.254284	0.252121	0.239952	0.253643	7.567345	0.2611871
144350	-20358.14	-20263.62	-94.51732	0.09734747	0.189019	0.167894	0.153736	0.158773	0.156131	0.174448	0.1284497	0.248312	0.2437	0.246574	0.261415	7.670644	0.326281
144400	-20369.01	-20277.32	-91.68508	0.09734747	0.171543	0.158654	0.15063	0.166669	0.186381	0.166124	0.03248027	0.259416	0.233192	0.246021	0.261371	7.510454	0.286869
144450	-20360.43	-20267.42	-93.00224	0.09734747	0.164657	0.158058	0.162924	0.163264	0.171474	0.179622	0.01446423	0.256914	0.243231	0.252522	0.247334	7.088797	0.3198362
144500	-20369.3	-20275.41	-93.88891	0.09734747	0.185269	0.158381	0.159479	0.162563	0.156097	0.178212	0.07005641	0.252867	0.245121	0.248537	0.253475	7.370862	0.1772924
144550	-20360.82	-20269.5	-91.32092	0.09734747	0.170244	0.156437	0.153873	0.166115	0.178188	0.175143	0.01983119	0.250201	0.243656	0.253716	0.252427	7.46362	0.2324426
144600	-20368.8	-20274.71	-94.09058	0.09734747	0.1832	0.158118	0.163589	0.155639	0.168405	0.171049	0.1006627	0.243832	0.246643	0.265844	0.243681	7.274255	0.2161844
144650	-20359.09	-20268.82	-90.26682	0.09734747	0.178778	0.17073	0.161072	0.173984	0.154059	0.161378	0.002419938	0.246691	0.244094	0.250798	0.258416	7.900515	0.2559376
144700	-20360.6	-20269.46	-91.14339	0.09734747	0.179049	0.166035	0.170981	0.149819	0.170494	0.163623	0.009895407	0.233617	0.247619	0.261644	0.25712	7.461307	0.2743389
144750	-20368.36	-20276.06	-92.30597	0.09734747	0.170215	0.164638	0.167841	0.168805	0.157006	0.171495	0.05435189	0.258027	0.236945	0.258564	0.246464	7.529694	0.2154646
144800	-20359.1	-20268.65	-90.44778	0.09734747	0.169211	0.172941	0.164104	0.158767	0.169604	0.165374	0.003469992	0.249391	0.25019	0.254333	0.246085	7.608031	0.2609032
144850	-20361.95	-20269.25	-92.70053	0.09734747	0.168669	0.155371	0.163188	0.167226	0.156602	0.188944	0.05263938	0.245677	0.256597	0.244999	0.252727	7.353239	0.2879779
144900	-20361.98	-20271.19	-90.78365	0.09734747	0.173187	0.162363	0.149727	0.184976	0.155265	0.174482	0.01683394	0.250018	0.235878	0.240643	0.273461	7.6515	0.2018551
144950	-20359.79	-20268.01	-91.77691	0.09734747	0.170242	0.162648	0.162639	0.165426	0.164614	0.17443	0.01677301	0.260779	0.244202	0.246319	0.248701	7.395144	0.1653548
145000	-20357.22	-20264.4	-92.82202	0.09734747	0.171831	0.175411	0.169205	0.159589	0.153788	0.170177	0.05557161	0.242321	0.256405	0.247526	0.253748	7.327918	0.2678204
145050	-20362.27	-20270.65	-91.61993	0.09734747	0.17355	0.162215	0.145481	0.162055	0.171714	0.184986	0.03656623	0.266373	0.24365	0.246884	0.243093	7.453989	0.2545382
